Section,Standard Designation,"Grade, Class, Type, Symbol or Name",Steel Number,UNS Number,C,Mn,Si,P,S,Cr,Ni,Mo,Others
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10296-1:2003,E155,1.0033,---,0.11,0.70,0.35,0.045,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-3:2002,E155,1.0033,---,0.11,0.70,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-2:2002,E155,1.0033,---,0.11,0.70,0.05,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 512-96 (2001)*,1008,---,---,0.10,0.50,---,0.040,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1008,---,G10080,0.10,0.50,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3304:1985,R28,---,---,0.10,0.30,---,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3305:1985,R28,---,---,0.13,0.60,---,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3306:1985,R28,---,---,0.13,0.60,---,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10296-1:2003,E190,1.0031,---,0.10,0.70,0.35,0.045,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-3:2002,E190,1.0031,---,0.10,0.70,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 512-96 (2001)*,1010,---,---,0.08-0.13,0.30-0.60,---,0.040,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 512-96 (2001)*,MT 1010,---,G10100,0.05-0.15,0.30-0.60,---,0.04,0.045,---,---,---,--
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1010,---,G10100,0.08-0.13,0.30-0.60,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-1:2002,E215,1.0212,---,0.10,0.70,0.05,0.025,0.025,---,---,---,Al 0.025 min
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 512-96 (2001)*,1012,---,G10120,0.10-0.15,0.30-0.60,---,0.040,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3444:1994,STK290,---,---,---,---,---,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3445:1988,STKM 11 A,---,---,0.12,0.60,0.35,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3452:1997,SGP,---,---,---,---,---,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-3:2002,E195,1.0034,---,0.15,0.70,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-2:2002,E195,1.0034,---,0.15,0.70,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10296-1:2003,E155,1.0033,---,0.11,0.70,0.35,0.045,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,SAE J526 JAN 00,---,---,G10080,0.10,0.20-0.50,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,SAE J526 JAN 00,---,---,G10100,0.08-0.13,0.30-0.60,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3472:1988,STAM 290 GA,---,---,0.12,0.60,0.35,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3472:1988,STAM 290 GB,---,---,0.12,0.60,0.35,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,DIN 1615:1984,St 33,1.0035,---,---,---,---,---,---,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 512-96 (2001)*,MT 1015,---,G10150,0.10-0.20,0.30-0.60,---,0.04,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10296-1:2003,E235,1.0308,---,0.17,1.20,0.35,0.045,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3306:1985,R28,---,---,0.13,0.60,---,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 512-96 (2001)*,1015,---,G10150,0.12-0.18,0.30-0.60,---,0.040,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1015,---,G10150,0.12-0.18,0.30-0.60,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-3:2002,E220,1.0215,---,0.14,0.70,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1010,---,G10100,0.08-0.13,0.30-0.60,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 512-96 (2001)*,1012,---,---,0.10-0.15,0.30-0.60,---,0.040,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 500-03,A,---,K03000,0.26,1.35,---,0.035,0.035,---,---,---,Cu 0.20 min
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10296-1:2003,E220,1.0215,---,0.14,0.70,0.35,0.045,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-3:2002,E235,1.0308,---,0.17,1.20,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-1:2002,E235,1.0308,---,0.17,1.20,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3304:1985,R33,---,---,0.16,0.70,---,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3305:1985,R33,---,---,0.16,0.70,---,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3306:1985,R33,---,---,0.16,0.70,---,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-2:2002,E235,1.0308,---,0.17,1.20,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 2937:1974,TS 1,---,---,0.16,0.30-0.70,---,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 519-03,1020,---,G10200,0.18-0.23,0.30-0.60,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1015,---,G10150,0.12-0.18,0.30-0.60,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1008,---,G10080,0.10,0.50,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3304:1985,R37,---,---,0.17,0.8,0.35,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3305:1985,R37,---,---,0.17,0.8,0.35,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3306:1985,R37,---,---,0.17,0.8,0.35,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3445:1988,STKM 12 A,---,---,0.20,0.60,0.35,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3472:1988,STAM 340 G,---,---,0.20,0.60,0.35,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10296-1:2003,E260,1.0220,---,0.16,1.20,0.35,0.045,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-3:2002,E260,1.0220,---,0.16,1.20,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1020,---,G10200,0.17-0.23,0.30-0.60,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1021,---,G10210,0.17-0.23,0.30-0.90,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 512-96 (2001)*,MT 1020,---,G10200,0.15-0.25,0.30-0.60,---,0.04,0.045,---,--,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3304:1985,R28,---,---,0.10,0.30,---,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3305:1985,R28,---,---,0.13,0.60,---,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-2:2002,E155,1.0033,---,0.11,0.70,0.05,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1020,---,G10200,0.17-0.23,0.30-0.60,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 2937:1974,TS 4,---,---,0.17,0.40-0.80,0.35,0.045,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3304:1985,R37,---,---,0.17,0.8,0.35,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3305:1985,R37,---,---,0.17,0.8,0.35,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3306:1985,R37,---,---,0.17,0.8,0.35,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,AFNOR NF A 49-250:1979,TS E 24-a,---,---,0.18,1.20,---,0.045,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10297-1:2003,E235,1.0308,---,0.17,1.20,0.35,0.030,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 519-03,1025,---,G10250,0.22-0.28,0.30-0.60,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3304:1985,R33,---,---,0.16,0.70,---,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3305:1985,R33,---,---,0.16,0.70,---,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3473:1988,STC 370,---,---,0.25,0.30-0.90,0.35,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3445:1988,STKM 13 A,---,---,0.25,0.30-0.90,0.35,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-2:2002,E195,1.0034,---,0.15,0.70,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10296-1:2003,E275K2,1.0456,---,0.20,0.50-1.40,0.40,0.035,0.030,0.30,0.30,0.10,Al 0.020 min; Cu 0.35; N 0.015; Nb 0.05; Ti 0.03; V 0.05
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1021,---,G10210,0.17-0.23,0.30-0.90,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 519-03,1020,---,G10200,0.18-0.23,0.30-0.60,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 512-96 (2001)*,MT 1025,---,G10250,---,---,---,---,---,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 519-03,1025,---,G10250,0.22-0.28,0.30-0.60,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1025,---,G10250,0.22-0.28,0.30-0.60,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1008,---,G10080,0.10,0.50,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1010,---,G10100,0.08-0.13,0.30-0.60,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1015,---,G10150,0.12-0.18,0.30-0.60,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 512-96 (2001)*,1015,---,G10150,0.12-0.18,0.30-0.60,---,0.040,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,AFNOR NF A 49-141:1978,TS 37-a (NE),---,---,0.20,1.30,---,0.05,0.05,---,---,---,N 0.008
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-1:2002,E215,1.0212,---,0.10,0.70,0.05,0.025,0.025,---,---,---,Al 0.025 min
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10296-1:2003,E275,1.0225,---,0.21,1.40,0.35,0.045,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-1:2002,E255,1.0408,---,0.21,0.40-1.10,0.35,0.025,0.025,---,---,---,V 0.08-0.15; Al 0.010-0.060; Nb 0.07; Ti 0.05; Nb+V 0.02
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-3:2002,E275,1.0225,---,0.21,1.40,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-3:2002,E235,1.0308,---,0.17,1.20,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-2:2002,E275,1.0225,---,0.21,1.40,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10296-1:2003,E235,1.0308,---,0.17,1.20,0.35,0.045,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3472:1988,STAM 390 G,---,---,0.25,0.30-0.90,0.35,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3445:1988,STKM 12 B,---,---,0.20,0.60,0.35,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3304:1985,R28,---,---,0.10,0.30,---,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3304:1985,R37,---,---,0.17,0.8,0.35,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3304:1985,R44,---,---,0.21,1.2,0.35,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3305:1985,R28,---,---,0.13,0.60,---,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3305:1985,R37,---,---,0.17,0.8,0.35,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3305:1985,R44,---,---,0.21,1.2,0.35,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3306:1985,R37,---,---,0.17,0.8,0.35,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3306:1985,R44,---,---,0.21,1.2,0.35,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-2:2002,E155,1.0033,---,0.11,0.70,0.05,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3444:1994,STK400,---,---,0.25,---,---,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 500-03,D,---,---,0.26,1.35,---,0.035,0.035,---,---,---,Cu ≥ 0.20
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 501-01,---,---,K03000,0.26,---,---,0.035,0.035,---,---,---,Cu ≥ 0.20
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 500-03,B,---,K03000,0.26,1.35,---,0.035,0.035,---,---,---,Cu ≥ 0.20
